Source,Source File,Table,Column,Column Alias (Common Name),Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,Is PII,Start Position,End Position,Max length,Symmetry Indicator,Precision,Comment,Valid Values,Column Order,Lineage,Gap,Findings 
CMS,ResDAC,taf_demog_elig_base,AGE_GRP_CD,N/A,Age Group,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,BENE_CNTY_CD,N/A,County Code for Beneficiary Home or Mailing Address - Ltst in Yr,varchar,,,,,,,,,3,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,BENE_ID,N/A,Encrypted CCW Beneficiary Identifier,varchar,,,,,,,,,15,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,BENE_STATE_CD,N/A,State FIPS Code for Beneficiary Home or Mailing Address - Ltst in Yr,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,BENE_ZIP_CD,N/A,ZIP Code for Beneficiary Home or Mailing Address - Ltst in Yr,varchar,,,,,,,,,9,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,BIRTH_CNCPTN_IND,N/A,Birth to Conception Ind - Ltst in Yr,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,BIRTH_DT,N/A,Date of Birth,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CARE_LVL_STUS_CD,N/A,Level of Care Status Code for LTSS - Ltst in Yr,varchar,,,,,,,,,3,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CCW_LD_DT,N/A,CCW Load Date,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_CD_01,N/A,"Medicaid, Medicaid Expansion CHIP, or Separate CHIP Code - January",varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_CD_02,N/A,"Medicaid, Medicaid Expansion CHIP, and Separate CHIP Code - February",varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_CD_03,N/A,"Medicaid, Medicaid Expansion CHIP, and Separate CHIP Code - March",varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_CD_04,N/A,"Medicaid, Medicaid Expansion CHIP, and Separate CHIP Code - April",varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_CD_05,N/A,"Medicaid, Medicaid Expansion CHIP, and Separate CHIP Code - May",varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_CD_06,N/A,"Medicaid, Medicaid Expansion CHIP, and Separate CHIP Code - June",varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_CD_07,N/A,"Medicaid, Medicaid Expansion CHIP, and Separate CHIP Code - July",varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_CD_08,N/A,"Medicaid, Medicaid Expansion CHIP, and Separate CHIP Code - August",varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_CD_09,N/A,"Medicaid, Medicaid Expansion CHIP, and Separate CHIP Code - September",varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_CD_10,N/A,"Medicaid, Medicaid Expansion CHIP, and Separate CHIP Code - October",varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_CD_11,N/A,"Medicaid, Medicaid Expansion CHIP, and Separate CHIP Code - November",varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_CD_12,N/A,"Medicaid, Medicaid Expansion CHIP, and Separate CHIP Code - December",varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_CD_LTST,N/A,"Medicaid, Medicaid Expansion CHIP, or Separate CHIP Code - Ltst in Yr",varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_ENRLMT_DAYS_01,N/A,CHIP Enrollment Days - January,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_ENRLMT_DAYS_02,N/A,CHIP Enrollment Days - February,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_ENRLMT_DAYS_03,N/A,CHIP Enrollment Days - March,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_ENRLMT_DAYS_04,N/A,CHIP Enrollment Days - April,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_ENRLMT_DAYS_05,N/A,CHIP Enrollment Days - May,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_ENRLMT_DAYS_06,N/A,CHIP Enrollment Days - June,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_ENRLMT_DAYS_07,N/A,CHIP Enrollment Days - July,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_ENRLMT_DAYS_08,N/A,CHIP Enrollment Days - August,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_ENRLMT_DAYS_09,N/A,CHIP Enrollment Days - September,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_ENRLMT_DAYS_10,N/A,CHIP Enrollment Days - October,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_ENRLMT_DAYS_11,N/A,CHIP Enrollment Days - November,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_ENRLMT_DAYS_12,N/A,CHIP Enrollment Days - December,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CHIP_ENRLMT_DAYS_YR,N/A,CHIP Enrollment Days - Total in Yr,decimal,,,,,,,,,3,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CRTFD_AMRCN_INDN_ALSKN_NTV_CD,N/A,Certified American Indian or Alaska Native Code - Ltst in Yr,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CTZNSHP_IND,N/A,U.S. Citizenship Ind - Ltst in Yr,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,CTZNSHP_VRFCTN_PENDG_IND,N/A,Beneficiary is Enrolled Pending Citizenship Verification - Ltst in Yr,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DA_RUN_ID,N/A,TAF Production Run Identifier (unique for each TAF run),decimal,,,,,,,,,11,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DE_VRSN,N/A,DE Version Representing the Iteration of the File,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DEATH_DT,N/A,Date of Death,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DEATH_IND,N/A,Ind that Beneficiary Died During the Calendar Yr ,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DSBLTY_BLND_IND,N/A,Disability Ind - Blind - Ever in Calendar Yr,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DSBLTY_DEAF_IND,N/A,Disability Ind - Deaf - Ever in Calendar Yr,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DSBLTY_DFCLTY_CNCNTRTNG_IND,N/A,Disability Ind - Difficulty Concentrating - Ever in Calendar Yr,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DSBLTY_DFCLTY_DRSNG_BATHNG_IND,N/A,Disability Ind - Difficulty Dressing or Bathing - Ever in Calendar Yr,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DSBLTY_DFCLTY_ERNDS_IND,N/A,Disability Ind - Difficulty Running Errands Alone - Ever in Calendar Yr,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DSBLTY_DFCLTY_WLKG_IND,N/A,Disability Ind - Difficulty Walking - Ever in Calendar Yr,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DSBLTY_OTHR_IND,N/A,Disability Ind - Other Disability Not Listed - Ever in Calendar Yr,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DUAL_ELGBL_CD_01,N/A,Medicare-Medicaid Dual Eligibility Code - January,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DUAL_ELGBL_CD_02,N/A,Medicare-Medicaid Dual Eligibility Code - February,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DUAL_ELGBL_CD_03,N/A,Medicare-Medicaid Dual Eligibility Code - March,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DUAL_ELGBL_CD_04,N/A,Medicare-Medicaid Dual Eligibility Code - April,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DUAL_ELGBL_CD_05,N/A,Medicare-Medicaid Dual Eligibility Code - May,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DUAL_ELGBL_CD_06,N/A,Medicare-Medicaid Dual Eligibility Code - June,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DUAL_ELGBL_CD_07,N/A,Medicare-Medicaid Dual Eligibility Code - July,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DUAL_ELGBL_CD_08,N/A,Medicare-Medicaid Dual Eligibility Code - August,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DUAL_ELGBL_CD_09,N/A,Medicare-Medicaid Dual Eligibility Code - September,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DUAL_ELGBL_CD_10,N/A,Medicare-Medicaid Dual Eligibility Code - October,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DUAL_ELGBL_CD_11,N/A,Medicare-Medicaid Dual Eligibility Code - November,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DUAL_ELGBL_CD_12,N/A,Medicare-Medicaid Dual Eligibility Code - December,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,DUAL_ELGBL_CD_LTST,N/A,Medicare-Medicaid Dual Eligibility Code - Ltst in Yr,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,ELGBLTY_GRP_CD_01,N/A,Eligibility Group Code - January,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,ELGBLTY_GRP_CD_02,N/A,Eligibility Group Code - February,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,ELGBLTY_GRP_CD_03,N/A,Eligibility Group Code - March,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,ELGBLTY_GRP_CD_04,N/A,Eligibility Group Code - April,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,ELGBLTY_GRP_CD_05,N/A,Eligibility Group Code - May,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,ELGBLTY_GRP_CD_06,N/A,Eligibility Group Code - June,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,ELGBLTY_GRP_CD_07,N/A,Eligibility Group Code - July,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,ELGBLTY_GRP_CD_08,N/A,Eligibility Group Code - August,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,ELGBLTY_GRP_CD_09,N/A,Eligibility Group Code - September,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,ELGBLTY_GRP_CD_10,N/A,Eligibility Group Code - October,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,ELGBLTY_GRP_CD_11,N/A,Eligibility Group Code - November,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,ELGBLTY_GRP_CD_12,N/A,Eligibility Group Code - December,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,ELGBLTY_GRP_CD_LTST,N/A,Eligibility Group Code - Ltst in Yr,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,ENGLSH_LANG_PRFCNCY_CD,N/A,English Language Proficiency Code - Ltst in Yr,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,ETHNCTY_CD,N/A,Ethnicity Code - Ltst in Yr,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,HHDC_FILE,N/A,Name of file sent by CMS,varchar,,,,,,,,,100,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,HHDC_REQ,N/A,CMS request number,int,,,,,,,,,,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,HHDC_REQ_YEAR,N/A,CMS request year,varchar,,,,,,,,,4,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,HSEHLD_SIZE_CD,N/A,Household Size Used To Determine Medicaid or CHIP Eligibility - Ltst in Yr,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,IMGRTN_STUS_5YR_BAR_END_DT,N/A,Immigration Status Five Yr Bar End Date - Ltst in Yr,varchar,,,,,,,,,8,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,IMGRTN_STUS_CD,N/A,Immigration Status Code - Ltst in Yr,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,IMGRTN_VRFCTN_PENDG_IND,N/A,Beneficiary is Enrolled Pending Immigration Verification - Ltst in Yr,varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,INCM_CD,N/A,Income Relative to the Federal Poverty Level - Ltst in Yr,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MASBOE_CD_01,N/A,Maintenance Assistance Status and Basis of Eligibility Code - January,varchar,,,,,,,,,3,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MASBOE_CD_02,N/A,Maintenance Assistance Status and Basis of Eligibility Code - February,varchar,,,,,,,,,3,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MASBOE_CD_03,N/A,Maintenance Assistance Status and Basis of Eligibility Code - March,varchar,,,,,,,,,3,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MASBOE_CD_04,N/A,Maintenance Assistance Status and Basis of Eligibility Code - April,varchar,,,,,,,,,3,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MASBOE_CD_05,N/A,Maintenance Assistance Status and Basis of Eligibility Code - May,varchar,,,,,,,,,3,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MASBOE_CD_06,N/A,Maintenance Assistance Status and Basis of Eligibility Code - June,varchar,,,,,,,,,3,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MASBOE_CD_07,N/A,Maintenance Assistance Status and Basis of Eligibility Code - July,varchar,,,,,,,,,3,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MASBOE_CD_08,N/A,Maintenance Assistance Status and Basis of Eligibility Code - August,varchar,,,,,,,,,3,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MASBOE_CD_09,N/A,Maintenance Assistance Status and Basis of Eligibility Code - September,varchar,,,,,,,,,3,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MASBOE_CD_10,N/A,Maintenance Assistance Status and Basis of Eligibility Code - October,varchar,,,,,,,,,3,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MASBOE_CD_11,N/A,Maintenance Assistance Status and Basis of Eligibility Code - November,varchar,,,,,,,,,3,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MASBOE_CD_12,N/A,Maintenance Assistance Status and Basis of Eligibility Code - December,varchar,,,,,,,,,3,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MASBOE_CD_LTST,N/A,Maintenance Assistance Status and Basis of Eligibility Code - Ltst in Yr,varchar,,,,,,,,,3,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MC_PLAN_TYPE_CD_01,N/A,Managed Care Plan Type Code (Using Hierarchy) - January,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MC_PLAN_TYPE_CD_02,N/A,Managed Care Plan Type Code (Using Hierarchy) - February,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MC_PLAN_TYPE_CD_03,N/A,Managed Care Plan Type Code (Using Hierarchy) - March,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MC_PLAN_TYPE_CD_04,N/A,Managed Care Plan Type Code (Using Hierarchy) - April,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MC_PLAN_TYPE_CD_05,N/A,Managed Care Plan Type Code (Using Hierarchy) - May,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MC_PLAN_TYPE_CD_06,N/A,Managed Care Plan Type Code (Using Hierarchy) - June,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MC_PLAN_TYPE_CD_07,N/A,Managed Care Plan Type Code (Using Hierarchy) - July,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MC_PLAN_TYPE_CD_08,N/A,Managed Care Plan Type Code (Using Hierarchy) - August,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MC_PLAN_TYPE_CD_09,N/A,Managed Care Plan Type Code (Using Hierarchy) - September,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MC_PLAN_TYPE_CD_10,N/A,Managed Care Plan Type Code (Using Hierarchy) - October,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MC_PLAN_TYPE_CD_11,N/A,Managed Care Plan Type Code (Using Hierarchy) - November,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MC_PLAN_TYPE_CD_12,N/A,Managed Care Plan Type Code (Using Hierarchy) - December,varchar,,,,,,,,,2,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MDCD_ENRLMT_DAYS_01,N/A,Medicaid Enrollment Days - January,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MDCD_ENRLMT_DAYS_02,N/A,Medicaid Enrollment Days - February,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MDCD_ENRLMT_DAYS_03,N/A,Medicaid Enrollment Days - March,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MDCD_ENRLMT_DAYS_04,N/A,Medicaid Enrollment Days - April,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MDCD_ENRLMT_DAYS_05,N/A,Medicaid Enrollment Days - May,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MDCD_ENRLMT_DAYS_06,N/A,Medicaid Enrollment Days - June,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MDCD_ENRLMT_DAYS_07,N/A,Medicaid Enrollment Days - July,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MDCD_ENRLMT_DAYS_08,N/A,Medicaid Enrollment Days - August,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MDCD_ENRLMT_DAYS_09,N/A,Medicaid Enrollment Days - September,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MDCD_ENRLMT_DAYS_10,N/A,Medicaid Enrollment Days - October,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MDCD_ENRLMT_DAYS_11,N/A,Medicaid Enrollment Days - November,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MDCD_ENRLMT_DAYS_12,N/A,Medicaid Enrollment Days - December,decimal,,,,,,,,,2,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MDCD_ENRLMT_DAYS_YR,N/A,Medicaid Enrollment Days - Total in Yr,decimal,,,,,,,,,3,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MISG_ELGBLTY_DATA_IND,N/A,Ind of Missing Eligibility Record for All Months of Service Yr,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MISG_ENRLMT_TYPE_IND_01,N/A,Missing Enrollment Type Code in Monthly Beneficiary Summary File – January,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MISG_ENRLMT_TYPE_IND_02,N/A,Missing Enrollment Type Code in Monthly Beneficiary Summary File – February,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MISG_ENRLMT_TYPE_IND_03,N/A,Missing Enrollment Type Code in Monthly Beneficiary Summary File – March,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MISG_ENRLMT_TYPE_IND_04,N/A,Missing Enrollment Type Code in Monthly Beneficiary Summary File – April,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MISG_ENRLMT_TYPE_IND_05,N/A,Missing Enrollment Type Code in Monthly Beneficiary Summary File – May,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,taf_demog_elig_base,MISG_ENRLMT_TYPE_IND_06,N/A,Missing Enrollment Type Code in Monthly Beneficiary Summary File – June,decimal,,,,,,,,,1,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
