DD V2.4.0 - Data Element,,,,,,,,,,,
ACTION CODE,"NEW
 ROW
 NBR",DE NO,DE NO EXTENDED,"DATA 
ELEMENT
 NAME
 COMPUTING","DATA 
ELEMENT
NAME TEXT",DATA ELEMENT LEVEL NECESSITY,DEFINITION,CODING REQUIREMENT,"LAST 
UPDATE
 DATE",FILENAME,"FILE SEGMENT NAME
WITH RECORD ID 
COMPUTING"
C2,3454,CRX157,CRX.003.157,ADJUDICATION-DATE,Adjudication Date ,Mandatory,The date on which the payment status of the claim was finally adjudicated by the state.,"Value must be 8 characters in the form ""CCYYMMDD""",2/12/2021,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003
C2,3455,CRX157,CRX.003.157,ADJUDICATION-DATE,Adjudication Date ,Not Applicable,Not Applicable,"The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)",2/12/2021,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003
A2,3456,CRX157,CRX.003.157,ADJUDICATION-DATE,Adjudication Date ,Not Applicable,Not Applicable,Value should be on or before End of Time Period value found in associated T-MSIS File Header Record,2/12/2021,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003
X1,3457,CRX157,CRX.003.157,ADJUDICATION-DATE,Adjudication Date ,Not Applicable,Not Applicable,Mandatory,2/12/2021,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003
X1,3458,CRX158,CRX.003.158,SELF-DIRECTION-TYPE,Self Direction Type ,Conditional,This data element is not applicable to this file type.,Value must be in Self Direction Type List (VVL),2/12/2021,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003
A2,3459,CRX158,CRX.003.158,SELF-DIRECTION-TYPE,Self Direction Type ,Not Applicable,Not Applicable,Value must be 3 characters,2/12/2021,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003
X1,3460,CRX158,CRX.003.158,SELF-DIRECTION-TYPE,Self Direction Type ,Not Applicable,Not Applicable,Conditional,2/12/2021,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003
A2,3461,CRX159,CRX.003.159,PRE-AUTHORIZATION-NUM,Preauthorization Number ,Conditional,"A number, code or other value that indicates the services provided on this claim have been authorized by the payee or other service organization, or that a referral for services has been approved. (Also referred to as a Prior Authorization or Referral Number).",Value must be 18 characters or less,2/12/2021,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003
C2,3462,CRX159,CRX.003.159,PRE-AUTHORIZATION-NUM,Preauthorization Number ,Not Applicable,Not Applicable,Value must not contain a pipe or asterisk symbols,2/12/2021,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003
X1,3463,CRX159,CRX.003.159,PRE-AUTHORIZATION-NUM,Preauthorization Number ,Not Applicable,Not Applicable,Conditional,2/12/2021,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003
X1,3464,ELG001,ELG.001.001,RECORD-ID,Record ID ,Mandatory,"The Record Identifier element uniquely identifies each segment in a multi-segment entity record and is primarily used as a ""key"" to maintain referential integrity between data distributed over many segments for a particular entity.",Mandatory,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
A2,3465,ELG001,ELG.001.001,RECORD-ID,Record ID ,Not Applicable,Not Applicable,"Value must equal ""ELG00001""",2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
A2,3466,ELG002,ELG.001.002,DATA-DICTIONARY-VERSION,Data Dictionary Version ,Mandatory,"A data element to capture the version of the T-MSIS data dictionary that was used to build the file. Use the version number specified on the Cover Sheet of the data dictionary"" to V2.4.",Value must be 10 characters or less,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
C2,3467,ELG002,ELG.001.002,DATA-DICTIONARY-VERSION,Data Dictionary Version ,Not Applicable,Not Applicable,"Value must not include the pipe (""|"") symbol",2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3468,ELG002,ELG.001.002,DATA-DICTIONARY-VERSION,Data Dictionary Version ,Not Applicable,Not Applicable,Mandatory,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3469,ELG003,ELG.001.003,SUBMISSION-TRANSACTION-TYPE,Submission Transaction Type ,Mandatory,"A data element to identify the whether the transactions in the file are original submissions of the data, a resubmission of a previously submitted file, or corrections of edit rejects.",Value must be in Submission Transaction Type List (VVL),2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
A2,3470,ELG003,ELG.001.003,SUBMISSION-TRANSACTION-TYPE,Submission Transaction Type ,Not Applicable,Not Applicable,Value must be 1 character,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3471,ELG003,ELG.001.003,SUBMISSION-TRANSACTION-TYPE,Submission Transaction Type ,Not Applicable,Not Applicable,Mandatory,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3472,ELG004,ELG.001.004,FILE-ENCODING-SPECIFICATION,File Encoding Specification ,Mandatory,Denotes which supported file encoding standard was used to create the file.,Value must be in File Encoding Specification List (VVL),2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
A2,3473,ELG004,ELG.001.004,FILE-ENCODING-SPECIFICATION,File Encoding Specification ,Not Applicable,Not Applicable,Value must be 3 characters,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3474,ELG004,ELG.001.004,FILE-ENCODING-SPECIFICATION,File Encoding Specification ,Not Applicable,Not Applicable,Mandatory,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
A2,3475,ELG005,ELG.001.005,DATA-MAPPING-DOCUMENT-VERSION,Data Mapping Document Version ,Mandatory,Identifies the version of the T-MSIS data mapping document used to build a state submission file. Use the version number specified on the title page of the data mapping document,Value must be 9 characters or less,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3476,ELG005,ELG.001.005,DATA-MAPPING-DOCUMENT-VERSION,Data Mapping Document Version ,Not Applicable,Not Applicable,Mandatory,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
C2,3477,ELG006,ELG.001.006,FILE-NAME,File Name ,Not Applicable,"A code to identify the subject area to which the records in its file relate. Each T-MSIS submission file should only 
contain records for one subject area (i.e., Eligible, Third-party liability, Provider, Managed Care Plan Information, 
Inpatient, Long-Term Care, Other, and Pharmacy Claim).",Value must equal 'ELIGIBLE',2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3478,ELG007,ELG.001.007,SUBMITTING-STATE,Submitting State ,Mandatory,A code that uniquely identifies the U.S. State or Territory from which T-MSIS system data resources were received.,Value must be in State Code List (VVL),2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
A2,3479,ELG007,ELG.001.007,SUBMITTING-STATE,Submitting State ,Not Applicable,Not Applicable,Value must be 2 characters,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3480,ELG007,ELG.001.007,SUBMITTING-STATE,Submitting State ,Not Applicable,Not Applicable,Mandatory,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
C2,3481,ELG007,ELG.001.007,SUBMITTING-STATE,Submitting State ,Not Applicable,Not Applicable,Value must be the same for all records,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
C2,3482,ELG008,ELG.001.008,DATE-FILE-CREATED,Date File Created ,Mandatory,The date on which the file was created.,"Value of the CC component must be ""20""",2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
C2,3483,ELG008,ELG.001.008,DATE-FILE-CREATED,Date File Created ,Not Applicable,Not Applicable,"Value must be 8 characters in the form ""CCYYMMDD""",2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
C2,3484,ELG008,ELG.001.008,DATE-FILE-CREATED,Date File Created ,Not Applicable,Not Applicable,"The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)",2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3485,ELG008,ELG.001.008,DATE-FILE-CREATED,Date File Created ,Not Applicable,Not Applicable,Value must be equal to or after the value of associated End of Time Period,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3486,ELG008,ELG.001.008,DATE-FILE-CREATED,Date File Created ,Not Applicable,Not Applicable,Mandatory,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
C2,3487,ELG009,ELG.001.009,START-OF-TIME-PERIOD,Start of Time Period ,Mandatory,"This value must be the first day of the reporting month, regardless of the actual date span of the data in the file.","Value of the CC component must be ""20""",2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
C2,3488,ELG009,ELG.001.009,START-OF-TIME-PERIOD,Start of Time Period ,Not Applicable,Not Applicable,"Value must be 8 characters in the form ""CCYYMMDD""",2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
C2,3489,ELG009,ELG.001.009,START-OF-TIME-PERIOD,Start of Time Period ,Not Applicable,Not Applicable,"The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)",2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
C2,3490,ELG009,ELG.001.009,START-OF-TIME-PERIOD,Start of Time Period ,Not Applicable,Not Applicable,Value must be less than current date,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3491,ELG009,ELG.001.009,START-OF-TIME-PERIOD,Start of Time Period ,Not Applicable,Not Applicable,Value must be equal to or earlier than associated Date File Created,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3492,ELG009,ELG.001.009,START-OF-TIME-PERIOD,Start of Time Period ,Not Applicable,Not Applicable,Value must be before associated End of Time Period,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3493,ELG009,ELG.001.009,START-OF-TIME-PERIOD,Start of Time Period ,Not Applicable,Not Applicable,Mandatory,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
C2,3494,ELG010,ELG.001.010,END-OF-TIME-PERIOD,End of Time Period ,Mandatory,"This value must be the last day of the reporting month, regardless of the actual date span.","Value must be 8 characters in the form ""CCYYMMDD""",2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
C2,3495,ELG010,ELG.001.010,END-OF-TIME-PERIOD,End of Time Period ,Not Applicable,Not Applicable,"Value of the CC component must be ""20""",2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
C2,3496,ELG010,ELG.001.010,END-OF-TIME-PERIOD,End of Time Period ,Not Applicable,Not Applicable,"The date must be a valid calendar date (i.e. Feb 29th only on the leap year,  never April 31st or Sept 31st)",2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3497,ELG010,ELG.001.010,END-OF-TIME-PERIOD,End of Time Period ,Not Applicable,Not Applicable,Value must be equal to or earlier than associated Date File Created,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3498,ELG010,ELG.001.010,END-OF-TIME-PERIOD,End of Time Period ,Not Applicable,Not Applicable,Value must be equal to or after associated Start of Time Period,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3499,ELG010,ELG.001.010,END-OF-TIME-PERIOD,End of Time Period ,Not Applicable,Not Applicable,Mandatory,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3500,ELG011,ELG.001.011,FILE-STATUS-INDICATOR,File Status Indicator  ,Mandatory,A code to indicate whether the records in the file are test or production records.,"For production files, value must be equal to 'P'",2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
A2,3501,ELG011,ELG.001.011,FILE-STATUS-INDICATOR,File Status Indicator  ,Not Applicable,Not Applicable,Value must be 1 character,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3502,ELG011,ELG.001.011,FILE-STATUS-INDICATOR,File Status Indicator  ,Not Applicable,Not Applicable,Mandatory,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3503,ELG012,ELG.001.012,SSN-INDICATOR,SSN Indicator ,Mandatory,"Indicates whether the state uses the eligible person's social security number instead of an MSIS Identification Number as the unique, unchanging eligible person identifier. A state's SSN/Non-SSN designation on the eligibility file should match on the claims and third party liability 
files.",Value must be in SSN Indicator List (VVL),2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
A2,3504,ELG012,ELG.001.012,SSN-INDICATOR,SSN Indicator ,Not Applicable,Not Applicable,Value must be 1 character,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3505,ELG012,ELG.001.012,SSN-INDICATOR,SSN Indicator ,Not Applicable,Not Applicable,Mandatory,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
C2,3506,ELG013,ELG.001.013,TOT-REC-CNT,Total Record Count ,Mandatory,A count of all records in the file except for the file header record. This count will be used as a control total to help assure that the file did not become corrupted during transmission.,Value must be a positive integer,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
C2,3507,ELG013,ELG.001.013,TOT-REC-CNT,Total Record Count ,Not Applicable,Not Applicable,Value must be between 0:99999999999 (inclusive),2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
A2,3508,ELG013,ELG.001.013,TOT-REC-CNT,Total Record Count ,Not Applicable,Not Applicable,Value must be 11 digits or less,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
C2,3509,ELG013,ELG.001.013,TOT-REC-CNT,Total Record Count ,Not Applicable,Not Applicable,Value must equal the number of records included in the file submission except for the file header record.,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3510,ELG013,ELG.001.013,TOT-REC-CNT,Total Record Count ,Not Applicable,Not Applicable,Mandatory,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
A2,3511,ELG014,ELG.001.014,STATE-NOTATION,State Notation ,Optional,A free text field for the submitting state to enter whatever information it chooses.,Value must be 500 characters or less,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
C2,3512,ELG014,ELG.001.014,STATE-NOTATION,State Notation ,Not Applicable,Not Applicable,Value must not contain a pipe or asterisk symbols,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3513,ELG014,ELG.001.014,STATE-NOTATION,State Notation ,Not Applicable,Not Applicable,Optional,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
D1,3514,ELG015,ELG.001.015,FILLER,Not Applicable,Not Applicable,[No longer essential - Both data element and associated requirement(s); preserved for file submission integrity.  See Data Dictionary v2.3 for specific definition and coding requirement description(s).],Not Applicable,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
C2,3515,ELG247,ELG.001.247,SEQUENCE-NUMBER,Sequence Number ,Mandatory,"To enable states to sequentially number files, when related, follow-on files are necessary (i.e. update files, replace files).  This should begin with 1 for the 
original Create submission type and be incremented by one for each Replacement or Update submission for the same reporting period and file type (subject 
area).",Value must between 1 and 9999,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
A2,3516,ELG247,ELG.001.247,SEQUENCE-NUMBER,Sequence Number ,Not Applicable,Not Applicable,"Value must be equal to the largest of any prior values for the same reporting period and file type, plus 1 (i.e. incremented by 1)",2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
C2,3517,ELG247,ELG.001.247,SEQUENCE-NUMBER,Sequence Number ,Not Applicable,Not Applicable,Value must not contain a pipe symbol,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
A2,3518,ELG247,ELG.001.247,SEQUENCE-NUMBER,Sequence Number ,Not Applicable,Not Applicable,Value must be 4 characters or less,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3519,ELG247,ELG.001.247,SEQUENCE-NUMBER,Sequence Number ,Not Applicable,Not Applicable,Mandatory,2/12/2021,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001
X1,3520,ELG016,ELG.002.016,RECORD-ID,Record ID ,Mandatory,"The Record Identifier element uniquely identifies each segment in a multi-segment entity record and is primarily used as a ""key"" to maintain referential integrity between data distributed over many segments for a particular entity.",Mandatory,2/12/2021,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002
A2,3521,ELG016,ELG.002.016,RECORD-ID,Record ID ,Not Applicable,Not Applicable,"Value must equal ""ELG00002""",2/12/2021,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002
X1,3522,ELG017,ELG.002.017,SUBMITTING-STATE,Submitting State ,Mandatory,A code that uniquely identifies the U.S. State or Territory from which T-MSIS system data resources were received.,Value must be in State Code List (VVL),2/12/2021,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002
A2,3523,ELG017,ELG.002.017,SUBMITTING-STATE,Submitting State ,Not Applicable,Not Applicable,Value must be 2 characters,2/12/2021,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002
X1,3524,ELG017,ELG.002.017,SUBMITTING-STATE,Submitting State ,Not Applicable,Not Applicable,Mandatory,2/12/2021,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002
A2,3525,ELG017,ELG.002.017,SUBMITTING-STATE,Submitting State ,Not Applicable,Not Applicable,Value must be the same as Submitting State (ELG.001.007),2/12/2021,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002
C2,3526,ELG018,ELG.002.018,RECORD-NUMBER,Record Number ,Mandatory,"A sequential number assigned by the submitter to identify each record segment row in the submission file. The Record Number, in conjunction with the Record Identifier, uniquely identifies a single record within the submission file.",Value must be unique within record segment over all records associated with a given Record ID,2/12/2021,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002
A2,3527,ELG018,ELG.002.018,RECORD-NUMBER,Record Number ,Not Applicable,Not Applicable,Value must be greater than or equal to 1,2/12/2021,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002
A2,3528,ELG018,ELG.002.018,RECORD-NUMBER,Record Number ,Not Applicable,Not Applicable,Value must be 11 digits or less,2/12/2021,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002
X1,3529,ELG018,ELG.002.018,RECORD-NUMBER,Record Number ,Not Applicable,Not Applicable,Mandatory,2/12/2021,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002
X1,3530,ELG019,ELG.002.019,MSIS-IDENTIFICATION-NUM,MSIS Identification Number ,Mandatory,"A state-assigned unique identification number used to identify a Medicaid/CHIP enrolled individual (except on service tracking payments).  Value may be an SSN, temporary SSN or State-assigned eligible individual identifier.

MSIS Identification Numbers are a unique ""key"" value used to maintain referential integrity of data distributed over multiples files, segments and reporting periods.

See T-MSIS Guidance Document, ""CMS Guidance:  Reporting Shared MSIS Identification Numbers"" for information on reporting the MSIS Identification Numbers ID for pregnant women, unborn children, mothers, and their deemed newborns younger than 1 year of age who share the 
same MSIS Identification Number.
https://www.medicaid.gov/medicaid/data-and-systems/macbis/tmsis/tmsis-blog/entry/47572",Mandatory,2/12/2021,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002
