Source,Source File,Table Name,Column Name,Column Alias (Common Name),Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,History,Is PII,Start Position,End Position,Max length,Symmetry Indicator,Percision,Comment,Valid Values,Logic,Column Order,Gap,Findings,Linage Source System,Linage State Table Mapping,Lineage State Field Mapping 
EVV,EVV,T_EVV_CLIENT_SCHEDULE,SCHEDULESTARTDATE,,"Activity / Schedule start date and
time.",date,YYYY-MM-DD,,,,,,,,,,,,"JAN 7, 2103, ...",Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_CLIENT_SCHEDULE,SCHEDULESTARTTIME,,"Activity / Schedule start date and
time.",date,YYYY-MM-DD,,,,,,,,,,,,"JAN 7, 2103, ...",Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_CLIENT_SCHEDULE,SCHEDULETIMEZONE,,Schedule time zone – if different that the client’s default.,nvarchar,,,,,,,,,,64,,,,See Appendix 3 ,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_VISIT_CHANGES,SEQUENCEID,,The Sequence ID provides a unique sequence identifier for all changes made to the visit. These values are assigned globally within the Sandata EVV system as changes are made and logged and will always be increasing. The Sequence ID will generally not be sequential.,nvarchar,,,,,,,,,,50,,,,Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_VISIT_CLAIMST,SERVICE,,"If applicable, the service to which this client belongs. Generally provided as a HCPCS code.",nvarchar,,,,,,,,,,5,,,,See Appendix 2 HCPCS Code,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,EVV_CMS_EVIDENCE_EXAMPLE,SERVICE_BEG_DATE,,Service Begin date,date,,,,,,,,,,,,,,Live Data Transmitted,,,Y,"No specific ""Description"" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf

08/03/2023 - This table was used by AHCCCS for internal testing before and during the creation of the EVV KPI process. 
Not sure if this data is useful for HAP business.  If not required, we can remove from our weekly extract.  Please let us know. ",,,
EVV,EVV,EVV_CMS_EVIDENCE_EXAMPLE,SERVICE_BEGIN_DATETIME,,Service Begin date and time,nvarchar,,,,,,,,,,19,,,,Live Data Transmitted,,,Y,"No specific ""Description"" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf

08/03/2023 - This table was used by AHCCCS for internal testing before and during the creation of the EVV KPI process. 
Not sure if this data is useful for HAP business.  If not required, we can remove from our weekly extract.  Please let us know. ",,,
EVV,EVV,EVV_CMS_EVIDENCE_EXAMPLE,SERVICE_END_DATE,,Service End Date ,date,,,,,,,,,,,,,,Live Data Transmitted,,,Y,"No specific ""Description"" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf

08/03/2023 - This table was used by AHCCCS for internal testing before and during the creation of the EVV KPI process. 
Not sure if this data is useful for HAP business.  If not required, we can remove from our weekly extract.  Please let us know. ",,,
EVV,EVV,EVV_CMS_EVIDENCE_EXAMPLE,SERVICE_END_DATETIME,,Service End Date and time ,nvarchar,,,,,,,,,,19,,,,Live Data Transmitted,,,Y,"No specific ""Description"" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf

08/03/2023 - This table was used by AHCCCS for internal testing before and during the creation of the EVV KPI process. 
Not sure if this data is useful for HAP business.  If not required, we can remove from our weekly extract.  Please let us know. ",,,
EVV,EVV,T_EVV_VISIT_CALLS,SERVICEENTEREDONCALL,,Service selected on the Call. Mapped to the appropriate HCPCS code. This value is not validated – it is based on the worker’s entry during the call.,nvarchar,,,,,,,,,,5,,,,See Appendix 2 HCPCS Code column,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_EMP_GENERAL,SOCIALSECURITY,,"Employee Social Security Number.
Employee SSN may be required
depending on the program rules.",nvarchar,##########,,,,,,,,,9,,,,Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_PROVIDER_GENERAL,SOURCEDBYALTEVV,,"This field indicates if the provider record was provided by a Third Party Vendor (via AltEVVinterface). If N, this means that the provider record was provided by the primary customer provider import files. Possible values “Y” or “N”.",nvarchar,,,,,,,,,,1,,,,"Y, N",,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_PROVIDER_GENERAL,SSN,,Social Security number of the care giver,nvarchar,#########,,,,,,,,,9,,,,Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_MASTER,START_TIME,,Start of the run,date,YYYY-MM-DD,,,,,,,,,,,,"JAN, 13, 2014",Live Data Transmitted,,,Y,"No specific ""Description"" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf

Per AHCCCS Questions_Issue_log - 08/03/2023 - T_EVV_MASTER table data is derived by AHCCCS Data Warehouse team internally using the T_EVV_CONTROL file and the runtime information from the other EVV file-loads.  For a given day, the number of successful records are displayed alongside expected numbers from the CONTROL file.  We can provide documentation if required.
Not sure if this data is useful for HAP business.  If not required, we can remove from our weekly extract.  Please let us know. ",,,
EVV,EVV,T_EVV_MASTER,SUCCESS_FLAG,,Indicates that the run was successful,nvarchar,,,,,,,,,,10,,,,"Y, N ",,,Y,"No specific ""Description"" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf

Per AHCCCS Questions_Issue_log - 08/03/2023 - T_EVV_MASTER table data is derived by AHCCCS Data Warehouse team internally using the T_EVV_CONTROL file and the runtime information from the other EVV file-loads.  For a given day, the number of successful records are displayed alongside expected numbers from the CONTROL file.  We can provide documentation if required.
Not sure if this data is useful for HAP business.  If not required, we can remove from our weekly extract.  Please let us know. ",,,
EVV,EVV,T_EVV_MASTER,SUCCESS_REC_COUNT,,Successful record run count,numeric,,,,,,,,,,10,,0,,"134, 11, ....",,,Y,"No specific ""Description"" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf

Per AHCCCS Questions_Issue_log - 08/03/2023 - T_EVV_MASTER table data is derived by AHCCCS Data Warehouse team internally using the T_EVV_CONTROL file and the runtime information from the other EVV file-loads.  For a given day, the number of successful records are displayed alongside expected numbers from the CONTROL file.  We can provide documentation if required.
Not sure if this data is useful for HAP business.  If not required, we can remove from our weekly extract.  Please let us know. ",,,
EVV,EVV,T_EVV_PROVIDER_GENERAL,SUSPENSIONDATE,,Service suspension date,date,YYYY-MM-DD,,,,,,,,,,,,"JAN 7, 2013",Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_KPI_1_2 ,SVC_BEGIN_DATE ,,Service Begin Date,date ,,,,,,,,,,,,,,,,,,,,,
EVV,EVV,T_EVV_VISIT_TASKS,TASKID,,"Task ID, this TaskID must map to the
Task IDs used for the agency in the
Sandata system",nvarchar,,,,,,,,,,64,,,,See Appendix 8,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_VISIT_TASKS,TASKREADING,,Task reading,nvarchar,,,,,,,,,,10,,,,Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_VISIT_TASKS,TASKREFUSED,,Indictor if the client refused the specific task.,nvarchar,,,,,,,,,,5,,,,"True, False",,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_VISIT_TASKS,TASKUNIT,,Task unit. Units that are used when collecting the tasks assuming readings are in use.,nvarchar,,,,,,,,,,8,,,,Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_PROVIDER_GENERAL,TAXID,,Tax ID number,nvarchar,#########,,,,,,,,,26,,,,"990284278,. ....",,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_VISIT_CALLS,TELEPHONYPIN,,PIN for telephony.,nvarchar,,,,,,,,,,9,,,,Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_PROVIDER_GENERAL,TERMINATIONDATE,,"Termination date when users will lose all access to the account. If the termination date is in the past, all users are suspended from access to Sandata EVV. If the termination date is removed post the suspension date but prior to the termination date, the termination date will be removed from the account and it will no longer be subject to termination. If the termination date is removed after the account is terminated, the termination date will be removed from the account.",date,YYYY-MM-DD,,,,,,,,,,,,,DATA NOT PROVIDED,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_VISIT_GENERAL,TIMEZONE,,Visit time zone.,nvarchar,,,,,,,,,,64,,,,See Appendix 3,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_CONTROL,TOTAL_FILES,,Total number of files,numeric,,,,,,,,,,10,,0,,16,,,N,"Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf

AHCCCS Questions worksheer comment, 08/03/2023: AHCCCS Questions worksheer comment, 08/03/2023 - T_EVV_CONTROL is a file that is sent to us by Sandata alongside the other EVV files.  AHCCCS uses internally to determine information about the nature and numbers of records processed.  
Not sure if this data is useful for HAP business.  If not required, we can remove from our weekly extract.  Please let us know. """,,,
EVV,EVV,T_EVV_VISIT_CLAIMST,TRANSACTIONID,,Unique identifier for the request generated by the payer.,nvarchar,,,,,,,,,,50,,,,Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,EVV_CMS_EVIDENCE_EXAMPLE,TYPE_OF_SERVICE,,Type of service received by the client,nvarchar,,,,,,,,,,5,,,,,,,Y,"No specific ""Description"" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf

08/03/2023 - This table was used by AHCCCS for internal testing before and during the creation of the EVV KPI process. 
Not sure if this data is useful for HAP business.  If not required, we can remove from our weekly extract.  Please let us know. ",,,
EVV,EVV,T_EVV_VISIT_CLAIMST,UNITS,,"Units requested by and being returned to the adjudication system. For example, for 15 minute units, the maximum expected value is 96 (24 hours @ 4 units per hour).",numeric,,,,,,,,,,16,,0,,Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_VISIT_CLAIMST,UPDATE_DATE,,Date the claim status was last updated,date,YYYY-MM-DD,,,,,,,,,,,,"JAN 7, 2103, ...",Live Data Transmitted,,,N,"No specific ""Description"" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf
Per AHCCCS Questions update 08/3/2023 - INSERT_DATE represents the day on which the record was first added to the Data Warehouse tables. UPDATE_DATE represents the most-recent day on which the record was changed or updated in the Data Warehouse.  If the record hasn't been changed, the INSERT & UPDATE dates will be the same.",,,
EVV,EVV,T_EVV_VISIT_CHANGES,UPDATE_DATE,,Date when changes were last updated in the evv system,date,YYYY-MM-DD,,,,,,,,,,,,"JAN 7, 2103, ...",Live Data Transmitted,,,N,"""No specific """"Description"""" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf
Per AHCCCS Questions update 08/3/2023 - INSERT_DATE represents the day on which the record was first added to the Data Warehouse tables. UPDATE_DATE represents the most-recent day on which the record was changed or updated in the Data Warehouse.  If the record hasn't been changed, the INSERT & UPDATE dates will be the same.""

Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf",,,
EVV,EVV,T_EVV_VISIT_TASKS,UPDATE_DATE,,Date when tasks were last updated in the evv system,date,YYYY-MM-DD,,,,,,,,,,,,"JAN 7, 2103, ...",Live Data Transmitted,,,N,"""No specific """"Description"""" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf
Per AHCCCS Questions update 08/3/2023 - INSERT_DATE represents the day on which the record was first added to the Data Warehouse tables. UPDATE_DATE represents the most-recent day on which the record was changed or updated in the Data Warehouse.  If the record hasn't been changed, the INSERT & UPDATE dates will be the same.""

Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf",,,
EVV,EVV,T_EVV_VISIT_CALLS,UPDATE_DATE,,Last date the calls were updated,date,YYYY-MM-DD,,,,,,,,,,,,"JAN 7, 2103, ...",Live Data Transmitted,,,N,"No specific ""Description"" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf
Per AHCCCS Questions update 08/3/2023 - INSERT_DATE represents the day on which the record was first added to the Data Warehouse tables. UPDATE_DATE represents the most-recent day on which the record was changed or updated in the Data Warehouse.  If the record hasn't been changed, the INSERT & UPDATE dates will be the same.",,,
EVV,EVV,T_EVV_CLIENT_ADDR,UPDATE_DATE,,The date when the client address was last updated,date,YYYY-MM-DD,,,,,,,,,,,,"JAN 7, 2103, ...",Live Data Transmitted,,,N,"No specific ""Description"" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf
Per AHCCCS Questions update 08/3/2023 - INSERT_DATE represents the day on which the record was first added to the Data Warehouse tables. UPDATE_DATE represents the most-recent day on which the record was changed or updated in the Data Warehouse.  If the record hasn't been changed, the INSERT & UPDATE dates will be the same.",,,
EVV,EVV,T_EVV_CLIENT_GENERAL,UPDATE_DATE,,The date when the client general information was last updated,date,YYYY-MM-DD,,,,,,,,,,,,"JAN 7, 2103, ...",Live Data Transmitted,,,N,"No specific ""Description"" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf
Per AHCCCS Questions update 08/3/2023 - INSERT_DATE represents the day on which the record was first added to the Data Warehouse tables. UPDATE_DATE represents the most-recent day on which the record was changed or updated in the Data Warehouse.  If the record hasn't been changed, the INSERT & UPDATE dates will be the same.",,,
EVV,EVV,T_EVV_CLIENT_PHONE,UPDATE_DATE,,The date when the client phone number was last updated,date,YYYY-MM-DD,,,,,,,,,,,,"JAN 7, 2103, ...",Live Data Transmitted,,,N,"No specific ""Description"" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf
Per AHCCCS Questions update 08/3/2023 - INSERT_DATE represents the day on which the record was first added to the Data Warehouse tables. UPDATE_DATE represents the most-recent day on which the record was changed or updated in the Data Warehouse.  If the record hasn't been changed, the INSERT & UPDATE dates will be the same.",,,
EVV,EVV,T_EVV_EMP_DISC,UPDATE_DATE,,The date when the employee description was last updated,date,YYYY-MM-DD,,,,,,,,,,,,"JAN 7, 2103, ...",Live Data Transmitted,,,N,"No specific ""Description"" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf
Per AHCCCS Questions update 08/3/2023 - INSERT_DATE represents the day on which the record was first added to the Data Warehouse tables. UPDATE_DATE represents the most-recent day on which the record was changed or updated in the Data Warehouse.  If the record hasn't been changed, the INSERT & UPDATE dates will be the same.",,,
EVV,EVV,T_EVV_EMP_GENERAL,UPDATE_DATE,,The date when the employee general information was last updated,date,YYYY-MM-DD,,,,,,,,,,,,"JAN 7, 2103, ...",Live Data Transmitted,,,N,"No specific ""Description"" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf
Per AHCCCS Questions update 08/3/2023 - INSERT_DATE represents the day on which the record was first added to the Data Warehouse tables. UPDATE_DATE represents the most-recent day on which the record was changed or updated in the Data Warehouse.  If the record hasn't been changed, the INSERT & UPDATE dates will be the same.",,,
EVV,EVV,T_EVV_PROVIDER_LOC,UPDATE_DATE,,The date when the provider location was last updated,date,YYYY-MM-DD,,,,,,,,,,,,"JAN 7, 2103, ...",Live Data Transmitted,,,N,"No specific ""Description"" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf
Per AHCCCS Questions update 08/3/2023 - INSERT_DATE represents the day on which the record was first added to the Data Warehouse tables. UPDATE_DATE represents the most-recent day on which the record was changed or updated in the Data Warehouse.  If the record hasn't been changed, the INSERT & UPDATE dates will be the same.",,,
EVV,EVV,T_EVV_CLIENT_SCHEDULE,UPDATE_DATE,,The last date when the schedule was updated,date,YYYY-MM-DD,,,,,,,,,,,,"JAN 7, 2103, ...",Live Data Transmitted,,,N,"No specific ""Description"" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf
Per AHCCCS Questions update 08/3/2023 - INSERT_DATE represents the day on which the record was first added to the Data Warehouse tables. UPDATE_DATE represents the most-recent day on which the record was changed or updated in the Data Warehouse.  If the record hasn't been changed, the INSERT & UPDATE dates will be the same.",,,
EVV,EVV,T_EVV_CLIENT_DESIGNEE,UPDATE_DATE,,The updated date the designee was added to the record,date,YYYY-MM-DD,,,,,,,,,,,,"JAN 7, 2103, ...",Live Data Transmitted,,,N,"No specific ""Description"" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf
Per AHCCCS Questions update 08/3/2023 - INSERT_DATE represents the day on which the record was first added to the Data Warehouse tables. UPDATE_DATE represents the most-recent day on which the record was changed or updated in the Data Warehouse.  If the record hasn't been changed, the INSERT & UPDATE dates will be the same.",,,
EVV,EVV,T_EVV_VISIT_GENERAL,UPDATEDATE,,Date when general information was last updated in the evv system,date,YYYY-MM-DD,,,,,,,,,,,,"JAN 7, 2103, ...",Live Data Transmitted,,,N,"""No specific """"Description"""" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf
Per AHCCCS Questions update 08/3/2023 - INSERT_DATE represents the day on which the record was first added to the Data Warehouse tables. UPDATE_DATE represents the most-recent day on which the record was changed or updated in the Data Warehouse.  If the record hasn't been changed, the INSERT & UPDATE dates will be the same.""

Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf",,,
EVV,EVV,T_EVV_PROVIDER_GENERAL,VENDORID,,The identifier specifying the source of the EVV data for the provider. Supplied if the program includes multiple EVV Vendors.,nvarchar,,,,,,,,,,50,,,,Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_KPI_3 ,VERIFIED_VISIT , ,The Visit is verified ,numeric,,,,,,,,,,10 ,,0,,,,,,,,,
EVV,EVV,T_EVV_SPEC_USE_KPI ,VERIFIED_VISIT , ,The Visit is verified ,numeric,,,,,,,,,,10 ,,0,,,,,,,,,
EVV,EVV,T_EVV_CONTROL,VISIT_CALLS,,Additional information regarding the call is entered here,numeric,,,,,,,,,,10,,0,,"476, 18151, ....",,,Y,"No specific ""Description"" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf

AHCCCS Questions worksheer comment, 08/03/2023 - T_EVV_CONTROL is a file that is sent to us by Sandata alongside the other EVV files.  AHCCCS uses internally to determine information about the nature and numbers of records processed.  
Not sure if this data is useful for HAP business.  If not required, we can remove from our weekly extract.  Please let us know. ",,,
EVV,EVV,T_EVV_CONTROL,VISIT_CHANGES,,Changes for the visit,numeric,,,,,,,,,,10,,0,,Live Data Transmitted,,,N,"Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf

AHCCCS Questions worksheer comment, 08/03/2023: AHCCCS Questions worksheer comment, 08/03/2023 - T_EVV_CONTROL is a file that is sent to us by Sandata alongside the other EVV files.  AHCCCS uses internally to determine information about the nature and numbers of records processed.  
Not sure if this data is useful for HAP business.  If not required, we can remove from our weekly extract.  Please let us know. """,,,
EVV,EVV,T_EVV_CONTROL,VISIT_CLAIMST,,Visit claim status,numeric,,,,,,,,,,10,,0,,Live Data Transmitted,,,N,"Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf

AHCCCS Questions worksheer comment, 08/03/2023: AHCCCS Questions worksheer comment, 08/03/2023 - T_EVV_CONTROL is a file that is sent to us by Sandata alongside the other EVV files.  AHCCCS uses internally to determine information about the nature and numbers of records processed.  
Not sure if this data is useful for HAP business.  If not required, we can remove from our weekly extract.  Please let us know. """,,,
EVV,EVV,T_EVV_CONTROL,VISIT_EXCP,,Visit exceptions made,numeric,,,,,,,,,,10,,0,,Live Data Transmitted,,,N,"Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf

AHCCCS Questions worksheer comment, 08/03/2023: AHCCCS Questions worksheer comment, 08/03/2023 - T_EVV_CONTROL is a file that is sent to us by Sandata alongside the other EVV files.  AHCCCS uses internally to determine information about the nature and numbers of records processed.  
Not sure if this data is useful for HAP business.  If not required, we can remove from our weekly extract.  Please let us know. """,,,
EVV,EVV,T_EVV_KPI_1_2 ,VISIT_FOUND ,,The visit has been found,nvarchar,,,,,,,,,,5 ,,,,,,,,,,,
EVV,EVV,T_EVV_CONTROL,VISIT_GENERAL,,General information regarding the visit,numeric,,,,,,,,,,10,,0,,"55, 111, 2675, .....",,,Y,"No specific ""Description"" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf

AHCCCS Questions worksheer comment, 08/03/2023 - T_EVV_CONTROL is a file that is sent to us by Sandata alongside the other EVV files.  AHCCCS uses internally to determine information about the nature and numbers of records processed.  
Not sure if this data is useful for HAP business.  If not required, we can remove from our weekly extract.  Please let us know. ",,,
EVV,EVV,EVV_CMS_EVIDENCE_EXAMPLE,VISIT_KEY,,Visit identifier in the Sandata system. Note that the same Visit Key can be sent multiple times over the course of different exports. Subsequent Visit Keys are updates to the prior visit.,nvarchar,,,,,,,,,,50,,,,Appendix 9 for potential Values,,,Y,"No specific ""Description"" information found in documentation, inferred from similar information in Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf

08/03/2023 - This table was used by AHCCCS for internal testing before and during the creation of the EVV KPI process. 
Not sure if this data is useful for HAP business.  If not required, we can remove from our weekly extract.  Please let us know. ",,,
EVV,EVV,T_EVV_KPI_1_2 ,VISIT_KEY ,,Visit identifier in the Sandata system. Note that the same Visit Key can be sent multiple times over the course of different exports. Subsequent Visit Keys are updates to the prior visit.,nvarchar,,,,,,,,,,19 ,,,,,,,,,,,
EVV,EVV,T_EVV_CONTROL,VISIT_TASKS,,Tasks performed during the visit,numeric,,,,,,,,,,10,,0,,Live Data Transmitted,,,N,"Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf

AHCCCS Questions worksheer comment, 08/03/2023: AHCCCS Questions worksheer comment, 08/03/2023 - T_EVV_CONTROL is a file that is sent to us by Sandata alongside the other EVV files.  AHCCCS uses internally to determine information about the nature and numbers of records processed.  
Not sure if this data is useful for HAP business.  If not required, we can remove from our weekly extract.  Please let us know. """,,,
EVV,EVV,T_EVV_VISIT_GENERAL,VISITCANCELLEDINDICATOR,,"True/false – if omitted visits are requested and/or if a visit that has already been sent has been invalidated for some reason, this indicator would be sent as true.",nvarchar,,,,,,,,,,5,,,,"True, False",,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_VISIT_CHANGES,VISITCHANGEEXTERNALID,,Change identifier in the external system if applicable.,nvarchar,,,,,,,,,,50,,,,Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_VISIT_CHANGES,VISITCHANGELOGDETAILS,,Snapshot of full visit record at the time of change.,nvarchar,,,,,,,,,,1000,,,,Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_VISIT_CLAIMST,VISITENDDATETIME,,Requested date and time out.,date,YYYY-MM-DD,,,,,,,,,,,,"JAN 7, 2103, ...",Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_VISIT_CLAIMST,VISITKEY,,Visit identifier in the Sandata system. Note that the same Visit Key can be sent multiple times over the course of different exports. Subsequent Visit Keys are updates to the prior visit.,nvarchar,,,,,,,,,,50,,,,Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_VISIT_EXCP,VISITKEY,,Visit identifier in the Sandata system. Note that the same Visit Key can be sent multiple times over the course of different exports. Subsequent Visit Keys are updates to the prior visit.,nvarchar,,,,,,,,,,50,,,,Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_VISIT_TASKS,VISITKEY,,Visit identifier in the Sandata system. Note that the same Visit Key can be sent multiple times over the course of different exports. Subsequent Visit Keys are updates to the prior visit.,nvarchar,,,,,,,,,,50,,,,Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_VISIT_CALLS,VISITKEY,,Visit identifier in the Sandata system. Note that the same Visit Key can be sent multiple times over the course of different exports. Subsequent Visit Keys are updates to the prior visit.,nvarchar,,,,,,,,,,50,,,,Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_VISIT_CHANGES,VISITKEY,,Visit identifier in the Sandata system. Note that the same Visit Key can be sent multiple times over the course of different exports. Subsequent Visit Keys are updates to the prior visit.,nvarchar,,,,,,,,,,50,,,,Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_VISIT_GENERAL,VISITKEY,,Visit identifier in the Sandata system. Note that the same Visit Key can be sent multiple times over the course of different exports. Subsequent Visit Keys are updates to the prior visit.,nvarchar,,,,,,,,,,50,,,,Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_SPEC_USE_KPI ,VISITKEY ,,Visit identifier in the Sandata system. Note that the same Visit Key can be sent multiple times over the course of different exports. Subsequent Visit Keys are updates to the prior visit.,nvarchar,,,,Yes ,,,,,,50 ,,,,,,,,,,,
EVV,EVV,T_EVV_KPI_3 ,VISITKEY , ,Visit identifier in the Sandata system. Note that the same Visit Key can be sent multiple times over the course of different exports. Subsequent Visit Keys are updates to the prior visit.,nvarchar,,,,,,,,,,50 ,,,,,,,,,,,
EVV,EVV,T_EVV_VISIT_CALLS,VISITLOCATION,,Location of the visit defined by the schedule or selected by the user.,nvarchar,,,,,,,,,,64,,,,Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_VISIT_CALLS,VISITLOCATIONTYPE,,"Type of location for the visit. Possible values include: 1 = Home, 2 = Community",nvarchar,,,,,,,,,,2,,,,"1, 2",,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_VISIT_CHANGES,VISITLOGKEY,,Unique identifier for visit change record in the Sandata system.,nvarchar,,,,,,,,,,50,,,,Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
EVV,EVV,T_EVV_VISIT_CALLS,VISITNOTES,,From the Sandata mobile application. Visit notes entered during the visit by the worker.,nvarchar,,,,,,,,,,4000,,,,Live Data Transmitted,,,N,Hawaii Med-QUEST CMS EVV KPIs 2022 Q1.pdf,,,
